Command,Chromosome,Sample_Size,Threads,Input_file_size,Output_file_size
compress,1,2500,1,65391655050,125135507
compress,1,2500,1,65391655050,125135507
compress,1,2500,2,65391655050,125135505
compress,1,2500,2,65391655050,125135503
compress,1,2500,3,65391655050,125135505
compress,1,2500,3,65391655050,125135505
compress,1,2500,4,65391655050,125135505
compress,1,2500,4,65391655050,125135505
compress,1,2500,8,65391655050,125135505
compress,1,2500,8,65391655050,125135505
compress,1,2000,1,47704845595,107278617
compress,1,2000,1,47704845595,107278617
compress,1,2000,2,47704845595,107278613
compress,1,2000,2,47704845595,107278613
compress,1,2000,3,47704845595,107278613
compress,1,2000,3,47704845595,107278613
compress,1,2000,4,47704845595,107278613
compress,1,2000,4,47704845595,107278613
compress,1,2000,8,47704845595,107278613
compress,1,2000,8,47704845595,107278613
compress,1,1500,1,31988770951,89441430
compress,1,1500,1,31988770951,43068827
compress,1,1500,2,31988770951,89441428
compress,1,1500,2,31988770951,89441428
compress,1,1500,3,31988770951,89441428
compress,1,1500,3,31988770951,89441428
compress,1,1500,4,31988770951,89441428
compress,1,1500,4,31988770951,9643192
compress,1,1500,8,31988770951,89441428
compress,1,1500,8,31988770951,89441428
compress,1,1000,1,18314867257,70307023
compress,1,1000,1,18314867257,70307023
compress,1,1000,2,18314867257,70307017
compress,1,1000,2,18314867257,70307019
compress,1,1000,3,18314867257,70307021
compress,1,1000,3,18314867257,70307021
compress,1,1000,4,18314867257,70307023
compress,1,1000,4,18314867257,70307021
compress,1,1000,8,18314867257,70307021
compress,1,1000,8,18314867257,70307023
compress,1,750,1,12392834265,60162539
compress,1,750,1,12392834265,60162539
compress,1,750,2,12392834265,60162539
compress,1,750,2,12392834265,60162539
compress,1,750,3,12392834265,60162539
compress,1,750,3,12392834265,60162529
compress,1,750,4,12392834265,60162533
compress,1,750,4,12392834265,60162534
compress,1,750,8,12392834265,60162535
compress,1,750,8,12392834265,60162535
compress,1,500,1,7247599421,48888913
compress,1,500,1,7247599421,48888913
compress,1,500,2,7247599421,48888913
compress,1,500,2,7247599421,48888913
compress,1,500,3,7247599421,48888913
compress,1,500,3,7247599421,48888913
compress,1,500,4,7247599421,48888912
compress,1,500,4,7247599421,48888912
compress,1,500,8,7247599421,48888913
compress,1,500,8,7247599421,48888911
compress,1,250,1,2988497837,35674820
compress,1,250,1,2988497837,35674820
compress,1,250,2,2988497837,35674820
compress,1,250,2,2988497837,35674820
compress,1,250,3,2988497837,35674820
compress,1,250,3,2988497837,35674820
compress,1,250,4,2988497837,35674820
compress,1,250,4,2988497837,35674820
compress,1,250,8,2988497837,35674820
compress,1,250,8,2988497837,35674817
compress,1,200,1,2275838132,32457476
compress,1,200,1,2275838132,32457476
compress,1,200,2,2275838132,32457476
compress,1,200,2,2275838132,32457476
compress,1,200,3,2275838132,32457476
compress,1,200,3,2275838132,32457476
compress,1,200,4,2275838132,32457475
compress,1,200,4,2275838132,32457476
compress,1,200,8,2275838132,32457468
compress,1,200,8,2275838132,32457468
compress,1,100,1,1040793844,24962568
compress,1,100,1,1040793844,24962568
compress,1,100,2,1040793844,24962568
compress,1,100,2,1040793844,24962568
compress,1,100,3,1040793844,24962568
compress,1,100,3,1040793844,24962568
compress,1,100,4,1040793844,24962568
compress,1,100,4,1040793844,24962568
compress,1,100,8,1040793844,24962568
compress,1,100,8,1040793844,24962568
compress,1,50,1,535289167,19957098
compress,1,50,1,535289167,19957098
compress,1,50,2,535289167,19957098
compress,1,50,2,535289167,19957098
compress,1,50,3,535289167,19957098
compress,1,50,3,535289167,19957098
compress,1,50,4,535289167,19957098
compress,1,50,4,535289167,19957098
compress,1,50,8,535289167,19957098
compress,1,50,8,535289167,19957098
compress,1,25,1,304383795,15903602
compress,1,25,1,304383795,15903602
compress,1,25,2,304383795,15903602
compress,1,25,2,304383795,15903602
compress,1,25,3,304383795,15903602
compress,1,25,3,304383795,15903602
compress,1,25,4,304383795,15903602
compress,1,25,4,304383795,15903602
compress,1,25,8,304383795,15903602
compress,1,25,8,304383795,15903602
compress,1,10,1,171815753,11676454
compress,1,10,1,171815753,11676454
compress,1,10,2,171815753,11676454
compress,1,10,2,171815753,11676454
compress,1,10,3,171815753,11676450
compress,1,10,3,171815753,11676450
compress,1,10,4,171815753,11676450
compress,1,10,4,171815753,11676450
compress,1,10,8,171815753,11676459
compress,1,10,8,171815753,11676454
compress,1,5,1,103809583,7972921
compress,1,5,1,103809583,7972921
compress,1,5,2,103809583,7972922
compress,1,5,2,103809583,7972921
compress,1,5,3,103809583,7972918
compress,1,5,3,103809583,7972917
compress,1,5,4,103809583,7972917
compress,1,5,4,103809583,7972917
compress,1,5,8,103809583,7972924
compress,1,5,8,103809583,7972926
compress,1,2,1,68145665,5473580
compress,1,2,1,68145665,5473580
compress,1,2,2,68145665,5473580
compress,1,2,2,68145665,5473580
compress,1,2,3,68145665,5473576
compress,1,2,3,68145665,5473576
compress,1,2,4,68145665,5473576
compress,1,2,4,68145665,5473576
compress,1,2,8,68145665,5473583
compress,1,2,8,68145665,5473584
compress,1,1,1,50367476,4010665
compress,1,1,1,50367476,4010665
compress,1,1,2,50367476,4010661
compress,1,1,2,50367476,4010661
compress,1,1,3,50367476,4010662
compress,1,1,3,50367476,4010661
compress,1,1,4,50367476,4010661
compress,1,1,4,50367476,4010661
compress,1,1,8,50367476,4010662
compress,1,1,8,50367476,4010661
compress,22,2500,1,11154555118,26146693
compress,22,2500,1,11154555118,26146693
compress,22,2500,2,11154555118,26146693
compress,22,2500,2,11154555118,26146693
compress,22,2500,3,11154555118,26146693
compress,22,2500,3,11154555118,26146693
compress,22,2500,4,11154555118,26146693
compress,22,2500,4,11154555118,26146693
compress,22,2500,8,11154555118,26146693
compress,22,2500,8,11154555118,26146693
compress,22,2000,1,8177757644,22065906
compress,22,2000,1,8177757644,22065906
compress,22,2000,2,8177757644,22065906
compress,22,2000,2,8177757644,22065906
compress,22,2000,3,8177757644,22065902
compress,22,2000,3,8177757644,22065902
compress,22,2000,4,8177757644,22065902
compress,22,2000,4,8177757644,22065902
compress,22,2000,8,8177757644,22065902
compress,22,2000,8,8177757644,22065902
compress,22,1500,1,5473767198,18073652
compress,22,1500,1,5473767198,18073652
compress,22,1500,2,5473767198,18073652
compress,22,1500,2,5473767198,18073652
compress,22,1500,3,5473767198,18073648
compress,22,1500,3,5473767198,18073648
compress,22,1500,4,5473767198,18073648
compress,22,1500,4,5473767198,18073648
compress,22,1500,8,5473767198,18073648
compress,22,1500,8,5473767198,18073648
compress,22,1000,1,3128699823,13802127
compress,22,1000,1,3128699823,13802127
compress,22,1000,2,3128699823,13802127
compress,22,1000,2,3128699823,13802127
compress,22,1000,3,3128699823,13802123
compress,22,1000,3,3128699823,13802123
compress,22,1000,4,3128699823,13802123
compress,22,1000,4,3128699823,13802123
compress,22,1000,8,3128699823,13802123
compress,22,1000,8,3128699823,13802123
compress,22,750,1,2118811748,11590945
compress,22,750,1,2118811748,11590945
compress,22,750,2,2118811748,11590945
compress,22,750,2,2118811748,11590945
compress,22,750,3,2118811748,11590941
compress,22,750,3,2118811748,11590941
compress,22,750,4,2118811748,11590941
compress,22,750,4,2118811748,11590941
compress,22,750,8,2118811748,11590941
compress,22,750,8,2118811748,11590941
compress,22,500,1,1239021307,9214714
compress,22,500,1,1239021307,9214714
compress,22,500,2,1239021307,9214714
compress,22,500,2,1239021307,9214714
compress,22,500,3,1239021307,9214710
compress,22,500,3,1239021307,9214710
compress,22,500,4,1239021307,9214710
compress,22,500,4,1239021307,9214710
compress,22,500,8,1239021307,9214710
compress,22,500,8,1239021307,9214710
compress,22,250,1,519481362,6650453
compress,22,250,1,519481362,6650453
compress,22,250,2,519481362,6650453
compress,22,250,2,519481362,6650453
compress,22,250,3,519481362,6650449
compress,22,250,3,519481362,6650449
compress,22,250,4,519481362,6650449
compress,22,250,4,519481362,6650449
compress,22,250,8,519481362,6650449
compress,22,250,8,519481362,6650450
compress,22,200,1,400525424,6088385
compress,22,200,1,400525424,6088385
compress,22,200,2,400525424,6088385
compress,22,200,2,400525424,6088385
compress,22,200,3,400525424,6088381
compress,22,200,3,400525424,6088381
compress,22,200,4,400525424,6088381
compress,22,200,4,400525424,6088381
compress,22,200,8,400525424,6088385
compress,22,200,8,400525424,6088382
compress,22,100,1,180618620,4567934
compress,22,100,1,180618620,4567934
compress,22,100,2,180618620,4567934
compress,22,100,2,180618620,4567934
compress,22,100,3,180618620,4567930
compress,22,100,3,180618620,4567930
compress,22,100,4,180618620,4567930
compress,22,100,4,180618620,4567930
compress,22,100,8,180618620,4567934
compress,22,100,8,180618620,4567936
compress,22,50,1,89602932,3518044
compress,22,50,1,89602932,3518044
compress,22,50,2,89602932,3518044
compress,22,50,2,89602932,3518044
compress,22,50,3,89602932,3518040
compress,22,50,3,89602932,3518040
compress,22,50,4,89602932,3518040
compress,22,50,4,89602932,3518040
compress,22,50,8,89602932,3518048
compress,22,50,8,89602932,3518042
compress,22,25,1,54395689,2953577
compress,22,25,1,54395689,2953577
compress,22,25,2,54395689,2953578
compress,22,25,2,54395689,2953578
compress,22,25,3,54395689,2953574
compress,22,25,3,54395689,2953574
compress,22,25,4,54395689,2953574
compress,22,25,4,54395689,2953574
compress,22,25,8,54395689,2953576
compress,22,25,8,54395689,2953583
compress,22,10,1,32482393,2291355
compress,22,10,1,32482393,2291355
compress,22,10,2,32482393,2291356
compress,22,10,2,32482393,2291356
compress,22,10,3,32482393,2291351
compress,22,10,3,32482393,2291351
compress,22,10,4,32482393,2291352
compress,22,10,4,32482393,2291351
compress,22,10,8,32482393,2291357
compress,22,10,8,32482393,2291360
compress,22,5,1,23180608,1819207
compress,22,5,1,23180608,1819207
compress,22,5,2,23180608,1819203
compress,22,5,2,23180608,1819203
compress,22,5,3,23180608,1819204
compress,22,5,3,23180608,1819203
compress,22,5,4,23180608,1819203
compress,22,5,4,23180608,1819203
compress,22,5,8,23180608,1819207
compress,22,5,8,23180608,1819206
compress,22,2,1,15414122,1296940
compress,22,2,1,15414122,1296940
compress,22,2,2,15414122,1296936
compress,22,2,2,15414122,1296937
compress,22,2,3,15414122,1296936
compress,22,2,3,15414122,1296936
compress,22,2,4,15414122,1296936
compress,22,2,4,15414122,1296936
compress,22,2,8,15414122,1296946
compress,22,2,8,15414122,1296942
compress,22,1,1,10968117,931985
compress,22,1,1,10968117,931985
compress,22,1,2,10968117,931981
compress,22,1,2,10968117,931981
compress,22,1,3,10968117,931981
compress,22,1,3,10968117,931981
compress,22,1,4,10968117,931981
compress,22,1,4,10968117,931983
compress,22,1,8,10968117,931987
compress,22,1,8,10968117,931988
compress,10,2500,1,40364307343,78436447
compress,10,2500,1,40364307343,78436447
compress,10,2500,2,40364307343,78436445
compress,10,2500,2,40364307343,78436445
compress,10,2500,3,40364307343,78436445
compress,10,2500,3,40364307343,78436445
compress,10,2500,4,40364307343,78436445
compress,10,2500,4,40364307343,78436445
compress,10,2500,8,40364307343,78436445
compress,10,2500,8,40364307343,78436445
compress,10,2000,1,29521613373,67349037
compress,10,2000,1,29521613373,67349037
compress,10,2000,2,29521613373,67349033
compress,10,2000,2,29521613373,67349033
compress,10,2000,3,29521613373,67349033
compress,10,2000,3,29521613373,67349033
compress,10,2000,4,29521613373,67349033
compress,10,2000,4,29521613373,67349033
compress,10,2000,8,29521613373,67349033
compress,10,2000,8,29521613373,67349033
compress,10,1500,1,19798953748,56077555
compress,10,1500,1,19798953748,56077555
compress,10,1500,2,19798953748,56077553
compress,10,1500,2,19798953748,56077553
compress,10,1500,3,19798953748,56077553
compress,10,1500,3,19798953748,56077553
compress,10,1500,4,19798953748,56077553
compress,10,1500,4,19798953748,56077553
compress,10,1500,8,19798953748,56077551
compress,10,1500,8,19798953748,56077553
compress,10,1000,1,11364673325,44437495
compress,10,1000,1,11364673325,44437495
compress,10,1000,2,11364673325,44437492
compress,10,1000,2,11364673325,44437494
compress,10,1000,3,11364673325,44437489
compress,10,1000,3,11364673325,44437490
compress,10,1000,4,11364673325,44437490
compress,10,1000,4,11364673325,44437489
compress,10,1000,8,11364673325,44437487
compress,10,1000,8,11364673325,44437487
compress,10,750,1,7711782127,37952254
compress,10,750,1,7711782127,37952254
compress,10,750,2,7711782127,37952254
compress,10,750,2,7711782127,37952254
compress,10,750,3,7711782127,37952254
compress,10,750,3,7711782127,37952254
compress,10,750,4,7711782127,37952254
compress,10,750,4,7711782127,37952254
compress,10,750,8,7711782127,37952254
compress,10,750,8,7711782127,37952254
compress,10,500,1,4526528516,30799041
compress,10,500,1,4526528516,30799041
compress,10,500,2,4526528516,30799041
compress,10,500,2,4526528516,30799041
compress,10,500,3,4526528516,30799041
compress,10,500,3,4526528516,30799041
compress,10,500,4,4526528516,30799041
compress,10,500,4,4526528516,30799041
compress,10,500,8,4526528516,30799041
compress,10,500,8,4526528516,30799041
compress,10,250,1,1868853498,22464986
compress,10,250,1,1868853498,22464986
compress,10,250,2,1868853498,22464986
compress,10,250,2,1868853498,22464986
compress,10,250,3,1868853498,22464986
compress,10,250,3,1868853498,22464986
compress,10,250,4,1868853498,22464986
compress,10,250,4,1868853498,22464986
compress,10,250,8,1868853498,22464986
compress,10,250,8,1868853498,22464986
compress,10,200,1,1431415252,20548129
compress,10,200,1,1431415252,20548129
compress,10,200,2,1431415252,20548129
compress,10,200,2,1431415252,20548129
compress,10,200,3,1431415252,20548129
compress,10,200,3,1431415252,20548129
compress,10,200,4,1431415252,20548129
compress,10,200,4,1431415252,20548129
compress,10,200,8,1431415252,20548129
compress,10,200,8,1431415252,20548129
compress,10,100,1,644748994,15631611
compress,10,100,1,644748994,15631611
compress,10,100,2,644748994,15631611
compress,10,100,2,644748994,15631611
compress,10,100,3,644748994,15631611
compress,10,100,3,644748994,15631611
compress,10,100,4,644748994,15631611
compress,10,100,4,644748994,15631611
compress,10,100,8,644748994,15631611
compress,10,100,8,644748994,15631611
compress,10,50,1,323522057,12174406
compress,10,50,1,323522057,12174406
compress,10,50,2,323522057,12174406
compress,10,50,2,323522057,12174406
compress,10,50,3,323522057,12174402
compress,10,50,3,323522057,12174402
compress,10,50,4,323522057,12174402
compress,10,50,4,323522057,12174402
compress,10,50,8,323522057,12174402
compress,10,50,8,323522057,12174402
compress,10,25,1,196872928,10255783
compress,10,25,1,196872928,10255783
compress,10,25,2,196872928,10255783
compress,10,25,2,196872928,10255783
compress,10,25,3,196872928,10255779
compress,10,25,3,196872928,10255779
compress,10,25,4,196872928,10255779
compress,10,25,4,196872928,10255779
compress,10,25,8,196872928,10255781
compress,10,25,8,196872928,10255785
compress,10,10,1,112793403,7671403
compress,10,10,1,112793403,7671403
compress,10,10,2,112793403,7671404
compress,10,10,2,112793403,7671404
compress,10,10,3,112793403,7671400
compress,10,10,3,112793403,7671400
compress,10,10,4,112793403,7671400
compress,10,10,4,112793403,7671400
compress,10,10,8,112793403,7671415
compress,10,10,8,112793403,7671403
compress,10,5,1,83559906,6241597
compress,10,5,1,83559906,6241597
compress,10,5,2,83559906,6241597
compress,10,5,2,83559906,6241597
compress,10,5,3,83559906,6241593
compress,10,5,3,83559906,6241594
compress,10,5,4,83559906,6241594
compress,10,5,4,83559906,6241593
compress,10,5,8,83559906,6241601
compress,10,5,8,83559906,6241598
compress,10,2,1,48335596,3883773
compress,10,2,1,48335596,3883773
compress,10,2,2,48335596,3883773
compress,10,2,2,48335596,3883773
compress,10,2,3,48335596,3883769
compress,10,2,3,48335596,3883769
compress,10,2,4,48335596,3883769
compress,10,2,4,48335596,3883769
compress,10,2,8,48335596,3883772
compress,10,2,8,48335596,3883774
compress,10,1,1,33693972,2698792
compress,10,1,1,33693972,2698792
compress,10,1,2,33693972,2698788
compress,10,1,2,33693972,2698788
compress,10,1,3,33693972,2698788
compress,10,1,3,33693972,2698788
compress,10,1,4,33693972,2698789
compress,10,1,4,33693972,2698788
compress,10,1,8,33693972,2698787
compress,10,1,8,33693972,2698794
compress,15,2500,1,24512324722,51043876
compress,15,2500,1,24512324722,51043876
compress,15,2500,2,24512324722,51043874
compress,15,2500,2,24512324722,51043874
compress,15,2500,3,24512324722,51043874
compress,15,2500,3,24512324722,51043874
compress,15,2500,4,24512324722,51043874
compress,15,2500,4,24512324722,51043874
compress,15,2500,8,24512324722,51043874
compress,15,2500,8,24512324722,51043874
compress,15,2000,1,17903635994,12549227
compress,15,2000,1,17903635994,43613680
compress,15,2000,2,17903635994,43613680
compress,15,2000,2,17903635994,43613678
compress,15,2000,3,17903635994,43613680
compress,15,2000,3,17903635994,43613680
compress,15,2000,4,17903635994,43613680
compress,15,2000,4,17903635994,43613680
compress,15,2000,8,17903635994,43613680
compress,15,2000,8,17903635994,43613678
compress,15,1500,1,11968222680,35849451
compress,15,1500,1,11968222680,35849451
compress,15,1500,2,11968222680,35849449
compress,15,1500,2,11968222680,35849451
compress,15,1500,3,11968222680,35849451
compress,15,1500,3,11968222680,35849451
compress,15,1500,4,11968222680,35849451
compress,15,1500,4,11968222680,35849451
compress,15,1500,8,11968222680,35849451
compress,15,1500,8,11968222680,35849451
compress,15,1000,1,6855706289,27974507
compress,15,1000,1,6855706289,27974507
compress,15,1000,2,6855706289,27974507
compress,15,1000,2,6855706289,17639600
compress,15,1000,3,6855706289,27974507
compress,15,1000,3,6855706289,27974507
compress,15,1000,4,6855706289,27974507
compress,15,1000,4,6855706289,27974507
compress,15,1000,8,6855706289,27974507
compress,15,1000,8,6855706289,27974505
compress,15,750,1,4644909561,23786724
compress,15,750,1,4644909561,23786724
compress,15,750,2,4644909561,23786724
compress,15,750,2,4644909561,23786724
compress,15,750,3,4644909561,23786724
compress,15,750,3,4644909561,23786724
compress,15,750,4,4644909561,23786724
compress,15,750,4,4644909561,23786724
compress,15,750,8,4644909561,23786724
compress,15,750,8,4644909561,23786724
compress,15,500,1,2722900259,19176400
compress,15,500,1,2722900259,19176400
compress,15,500,2,2722900259,19176400
compress,15,500,2,2722900259,19176400
compress,15,500,3,2722900259,19176400
compress,15,500,3,2722900259,19176400
compress,15,500,4,2722900259,19176400
compress,15,500,4,2722900259,19176400
compress,15,500,8,2722900259,19176400
compress,15,500,8,2722900259,19176400
compress,15,250,1,1124991126,13799036
compress,15,250,1,1124991126,13799036
compress,15,250,2,1124991126,13799036
compress,15,250,2,1124991126,13799036
compress,15,250,3,1124991126,13799032
compress,15,250,3,1124991126,13799032
compress,15,250,4,1124991126,13799032
compress,15,250,4,1124991126,13799032
compress,15,250,8,1124991126,13799032
compress,15,250,8,1124991126,13799032
compress,15,200,1,863746636,12615408
compress,15,200,1,863746636,12615408
compress,15,200,2,863746636,12615408
compress,15,200,2,863746636,12615408
compress,15,200,3,863746636,12615404
compress,15,200,3,863746636,12615404
compress,15,200,4,863746636,12615404
compress,15,200,4,863746636,12615404
compress,15,200,8,863746636,12615404
compress,15,200,8,863746636,12615404
compress,15,100,1,394507027,9648536
compress,15,100,1,394507027,9648536
compress,15,100,2,394507027,9648536
compress,15,100,2,394507027,9648536
compress,15,100,3,394507027,9648532
compress,15,100,3,394507027,9648532
compress,15,100,4,394507027,9648532
compress,15,100,4,394507027,9648532
compress,15,100,8,394507027,9648533
compress,15,100,8,394507027,9648532
compress,15,50,1,204244951,7707258
compress,15,50,1,204244951,7707258
compress,15,50,2,204244951,7707258
compress,15,50,2,204244951,7707258
compress,15,50,3,204244951,7707254
compress,15,50,3,204244951,7707254
compress,15,50,4,204244951,7707254
compress,15,50,4,204244951,7707254
compress,15,50,8,204244951,7707260
compress,15,50,8,204244951,7707260
compress,15,25,1,113618044,6024900
compress,15,25,1,113618044,6024900
compress,15,25,2,113618044,6024900
compress,15,25,2,113618044,6024900
compress,15,25,3,113618044,6024896
compress,15,25,3,113618044,6024896
compress,15,25,4,113618044,6024896
compress,15,25,4,113618044,6024896
compress,15,25,8,113618044,6024904
compress,15,25,8,113618044,6024902
compress,15,10,1,66958770,4613911
compress,15,10,1,66958770,4613911
compress,15,10,2,66958770,4613912
compress,15,10,2,66958770,4613912
compress,15,10,3,66958770,4613908
compress,15,10,3,66958770,4613908
compress,15,10,4,66958770,4613908
compress,15,10,4,66958770,4613908
compress,15,10,8,66958770,4613917
compress,15,10,8,66958770,4613909
compress,15,5,1,47515693,3648407
compress,15,5,1,47515693,3648407
compress,15,5,2,47515693,3648407
compress,15,5,2,47515693,3648407
compress,15,5,3,47515693,3648403
compress,15,5,3,47515693,3648403
compress,15,5,4,47515693,3648403
compress,15,5,4,47515693,3648403
compress,15,5,8,47515693,3648413
compress,15,5,8,47515693,3648404
compress,15,2,1,27260328,2264390
compress,15,2,1,27260328,2264390
compress,15,2,2,27260328,2264386
compress,15,2,2,27260328,2264386
compress,15,2,3,27260328,2264386
compress,15,2,3,27260328,2264386
compress,15,2,4,27260328,2264386
compress,15,2,4,27260328,2264386
compress,15,2,8,27260328,2264386
compress,15,2,8,27260328,2264390
compress,15,1,1,20118979,1673626
compress,15,1,1,20118979,1673626
compress,15,1,2,20118979,1673622
compress,15,1,2,20118979,1673622
compress,15,1,3,20118979,1673622
compress,15,1,3,20118979,1673622
compress,15,1,4,20118979,1673622
compress,15,1,4,20118979,1673622
compress,15,1,8,20118979,1673622
compress,15,1,8,20118979,1673625
compress,5,2500,1,53225179874,96611311
compress,5,2500,1,53225179874,96611311
compress,5,2500,2,53225179874,96611309
compress,5,2500,2,53225179874,96611309
compress,5,2500,3,53225179874,96611309
compress,5,2500,3,53225179874,96611309
compress,5,2500,4,53225179874,96611309
compress,5,2500,4,53225179874,96611309
compress,5,2500,8,53225179874,96611309
compress,5,2500,8,53225179874,96611309
compress,5,2000,1,38847122651,83148317
compress,5,2000,1,38847122651,83148317
compress,5,2000,2,38847122651,83148317
compress,5,2000,2,38847122651,83148315
compress,5,2000,3,38847122651,83148315
compress,5,2000,3,38847122651,83148315
compress,5,2000,4,38847122651,83148315
compress,5,2000,4,38847122651,83148315
compress,5,2000,8,38847122651,83148315
compress,5,2000,8,38847122651,83148315
compress,5,1500,1,26059918559,70037153
compress,5,1500,1,26059918559,70037153
compress,5,1500,2,26059918559,70037151
compress,5,1500,2,26059918559,70037151
compress,5,1500,3,26059918559,70037151
compress,5,1500,3,26059918559,70037151
compress,5,1500,4,26059918559,70037151
compress,5,1500,4,26059918559,70037151
compress,5,1500,8,26059918559,70037151
compress,5,1500,8,26059918559,70037151
compress,5,1000,1,14964580692,55699669
compress,5,1000,1,14964580692,55699669
compress,5,1000,2,14964580692,55699667
compress,5,1000,2,14964580692,55699663
compress,5,1000,3,14964580692,55699667
compress,5,1000,3,14964580692,55699669
compress,5,1000,4,14964580692,55699668
compress,5,1000,4,14964580692,55699669
compress,5,1000,8,14964580692,55699669
compress,5,1000,8,14964580692,55699669
compress,5,750,1,10156521131,47858930
compress,5,750,1,10156521131,47858930
compress,5,750,2,10156521131,47858930
compress,5,750,2,10156521131,47858928
compress,5,750,3,10156521131,47858930
compress,5,750,3,10156521131,47858926
compress,5,750,4,10156521131,47858927
compress,5,750,4,10156521131,47858927
compress,5,750,8,10156521131,47858930
compress,5,750,8,10156521131,47858927
compress,5,500,1,5938221331,39014248
compress,5,500,1,5938221331,39014248
compress,5,500,2,5938221331,39014246
compress,5,500,2,5938221331,39014246
compress,5,500,3,5938221331,39014246
compress,5,500,3,5938221331,39014246
compress,5,500,4,5938221331,39014246
compress,5,500,4,5938221331,39014246
compress,5,500,8,5938221331,39014240
compress,5,500,8,5938221331,39014241
compress,5,250,1,2464681824,28952913
compress,5,250,1,2464681824,28952913
compress,5,250,2,2464681824,28952911
compress,5,250,2,2464681824,28952911
compress,5,250,3,2464681824,28952911
compress,5,250,3,2464681824,28952911
compress,5,250,4,2464681824,28952911
compress,5,250,4,2464681824,28952911
compress,5,250,8,2464681824,28952911
compress,5,250,8,2464681824,28952911
compress,5,200,1,1881622247,26413317
compress,5,200,1,1881622247,26413317
compress,5,200,2,1881622247,26413317
compress,5,200,2,1881622247,26413317
compress,5,200,3,1881622247,26413317
compress,5,200,3,1881622247,26413317
compress,5,200,4,1881622247,26413317
compress,5,200,4,1881622247,26413317
compress,5,200,8,1881622247,26413317
compress,5,200,8,1881622247,26413317
compress,5,100,1,857468417,20373814
compress,5,100,1,857468417,20373814
compress,5,100,2,857468417,20373814
compress,5,100,2,857468417,20373814
compress,5,100,3,857468417,20373814
compress,5,100,3,857468417,20373814
compress,5,100,4,857468417,20373814
compress,5,100,4,857468417,20373814
compress,5,100,8,857468417,20373814
compress,5,100,8,857468417,20373814
compress,5,50,1,428796075,15917932
compress,5,50,1,428796075,15917932
compress,5,50,2,428796075,15917932
compress,5,50,2,428796075,15917932
compress,5,50,3,428796075,15917932
compress,5,50,3,428796075,15917932
compress,5,50,4,428796075,15917932
compress,5,50,4,428796075,15917932
compress,5,50,8,428796075,15917932
compress,5,50,8,428796075,15917932
compress,5,25,1,234863212,12290611
compress,5,25,1,234863212,12290611
compress,5,25,2,234863212,12290611
compress,5,25,2,234863212,12290611
compress,5,25,3,234863212,12290607
compress,5,25,3,234863212,12290607
compress,5,25,4,234863212,12290607
compress,5,25,4,234863212,12290607
compress,5,25,8,234863212,12290612
compress,5,25,8,234863212,12290611
compress,5,10,1,121511961,8448257
compress,5,10,1,121511961,8448257
compress,5,10,2,121511961,8448257
compress,5,10,2,121511961,8448257
compress,5,10,3,121511961,8448253
compress,5,10,3,121511961,8448253
compress,5,10,4,121511961,8448253
compress,5,10,4,121511961,8448253
compress,5,10,8,121511961,8448260
compress,5,10,8,121511961,8448261
compress,5,5,1,90756828,6925404
compress,5,5,1,90756828,6925404
compress,5,5,2,90756828,6925404
compress,5,5,2,90756828,6925404
compress,5,5,3,90756828,6925400
compress,5,5,3,90756828,6925400
compress,5,5,4,90756828,6925400
compress,5,5,4,90756828,6925400
compress,5,5,8,90756828,6925402
compress,5,5,8,90756828,6925404
compress,5,2,1,64180987,5103757
compress,5,2,1,64180987,5103757
compress,5,2,2,64180987,5103757
compress,5,2,2,64180987,5103757
compress,5,2,3,64180987,5103753
compress,5,2,3,64180987,5103753
compress,5,2,4,64180987,5103753
compress,5,2,4,64180987,5103753
compress,5,2,8,64180987,5103762
compress,5,2,8,64180987,5103764
compress,5,1,1,47859343,3767012
compress,5,1,1,47859343,3767012
compress,5,1,2,47859343,3767008
compress,5,1,2,47859343,3767008
compress,5,1,3,47859343,3767008
compress,5,1,3,47859343,3767008
compress,5,1,4,47859343,3767008
compress,5,1,4,47859343,3767008
compress,5,1,8,47859343,3767006
compress,5,1,8,47859343,3767010
compress,2,2500,1,71576882678,130052347
compress,2,2500,1,71576882678,130052347
compress,2,2500,2,71576882678,130052345
compress,2,2500,2,71576882678,130052345
compress,2,2500,3,71576882678,130052345
compress,2,2500,3,71576882678,130052345
compress,2,2500,4,71576882678,130052345
compress,2,2500,4,71576882678,130052345
compress,2,2500,8,71576882678,130052345
compress,2,2500,8,71576882678,130052345
compress,2,2000,1,52177958485,112197937
compress,2,2000,1,52177958485,112197937
compress,2,2000,2,52177958485,112197935
compress,2,2000,2,52177958485,112197933
compress,2,2000,3,52177958485,112197935
compress,2,2000,3,52177958485,112197935
compress,2,2000,4,52177958485,112197935
compress,2,2000,4,52177958485,112197935
compress,2,2000,8,52177958485,112197935
compress,2,2000,8,52177958485,112197935
compress,2,1500,1,34900258829,94068762
compress,2,1500,1,34900258829,94068762
compress,2,1500,2,34900258829,94068760
compress,2,1500,2,34900258829,94068760
compress,2,1500,3,34900258829,94068760
compress,2,1500,3,34900258829,94068760
compress,2,1500,4,34900258829,94068760
compress,2,1500,4,34900258829,94068760
compress,2,1500,8,34900258829,94068760
compress,2,1500,8,34900258829,94068760
compress,2,1000,1,19996931052,74934572
compress,2,1000,1,19996931052,74934572
compress,2,1000,2,19996931052,74934566
compress,2,1000,2,19996931052,74934566
